article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0532578008,Annette,Sweater,Garment Upper body,Greenish Khaki,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in a soft, loose knit with a V-neck, long raglan sleeves and roll edges at the cuffs and hem. Longer at the back."
0534357005,Boyfriend LW,Trousers,Garment Lower body,Dark Blue,Divided,Ladies Denim,Trousers Denim,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs."
0534795002,DOMINIC,Sweater,Garment Upper body,White,Menswear,Contemporary Smart,Jersey Fancy,"Top in cotton jersey with long sleeves, an open chest pocket and slits in the sides. Slightly longer at the back."
0535877018,Crystal earring pack,Earring,Accessories,Light Pink,Divided,Divided Accessories,Accessories,Metal stud earrings in various sizes and designs. Size from 0.2 cm to 0.5 cm.
0536162002,CSP W Viktoria,Skirt,Garment Lower body,Orange,Ladieswear,Womens Everyday Collection,Skirts,"Short, pleated skirt in woven fabric with elastication and a small frill at the waist. Lined."
0537085011,Chestnut strap basic,Vest top,Garment Upper body,White,Ladieswear,Womens Tailoring,Jersey Fancy,"Sleeveless, V-neck top in soft viscose jersey with narrow shoulder straps, a double layer at the top and slits in the sides of the hem."
0537346013,Ridge,Sweater,Garment Upper body,Dark Grey,Ladieswear,Womens Everyday Collection,Knitwear,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem."
0537346024,Ridge,Sweater,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Collection,Knitwear,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem."
0537346026,Ridge,Sweater,Garment Upper body,Blue,Ladieswear,Womens Everyday Collection,Knitwear,"Oversized jumper in a soft knit with a deep V-neck, long raglan sleeves and ribbing around the neckline, cuffs and hem."
0537688014,Rachel,Sweater,Garment Upper body,Dark Grey,Ladieswear,Womens Everyday Collection,Knitwear,Long polo-neck jumper in a soft knit with long raglan sleeves and ribbing at the cuffs and hem.
0537738003,Brittany PU/suede skirt,Skirt,Garment Lower body,Light Pink,Divided,Divided Collection,Skirts,Short skirt in imitation suede and imitation leather with decorative zips at the front and a visible zip at the back. Lined.
0537840001,Rita Tweed,Skirt,Garment Lower body,Black,Divided,Divided Collection,Skirts,Short skirt in a textured weave with a concealed zip at the back and raw-edge hem. Lined.
0537901001,Tracy tee,T-shirt,Garment Upper body,Dark Blue,Ladieswear,H&M+,Jersey Fancy,Top in soft jersey with short sleeves and a gentle flare to the hem.
0538142004,Skinny R.W Ankle Chic,Trousers,Garment Lower body,Dark Blue,Divided,Ladies Denim,Trousers Denim,"5-pocket ankle-length jeans in washed stretch denim with a regular waist, zip fly and button and skinny legs with a zip at the hems."
0538142008,Skinny R.W Ankle Chic,Trousers,Garment Lower body,Blue,Divided,Ladies Denim,Trousers Denim,"5-pocket ankle-length jeans in washed stretch denim with a regular waist, zip fly and button and skinny legs with a zip at the hems."
0539723001,Jade Denim TRS,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
0539723005,Jade Denim TRS,Trousers,Garment Lower body,Light Blue,Divided,Divided Collection,Trousers,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
0539878003,Skirt Mini,Skirt,Garment Lower body,Light Blue,Divided,Ladies Denim,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem."
0541518004,Rae Push (Melbourne) 2p,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bras with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0541518023,Rae Push (Melbourne) 2p,Bra,Underwear,Light Pink,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bras with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0541519005,Rae Lace Thong (Magnolia 3p,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, narrow sides and string back."
0543141002,KINGS OF LEON push triangle,Bikini top,Swimwear,Dark Red,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Lined triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage, narrow shoulder straps that cross and the back, and ties at the back."
0543729003,Lagos,Trousers,Garment Lower body,Black,Ladieswear,Womens Tailoring,Trousers,"Suit trousers in woven fabric with a regular waist with a hook-and-eye fastening and zip fly. Side pockets, fake back pockets and wide, straight legs with creases."
0544360001,MINI DRAKE JOGGERS,Trousers,Garment Lower body,Grey,Baby/Children,Kids Boy,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist, zipped side pockets, seams at the knees and ribbed hems."
0545258004,OL DONALD pump,Pumps,Shoes,Light Grey,Ladieswear,Womens Shoes,Shoes,"Court shoes with pointed toes, imitation leather linings and insoles and rubber soles. Covered heels 10.5 cm."
0547367007,Fissa Push Melbourne,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0547752003,Slurp long tregging,Trousers,Garment Lower body,Dark Blue,Ladieswear,Womens Everyday Collection,Trousers,"Treggings in sturdy jersey with a high waist with concealed elastication and slim, extra-long legs with a concealed zip at the hems."
0549262001,& Denim Boyfriend LW denim,Trousers,Garment Lower body,Light Blue,Ladieswear,Ladies Denim,Trousers Denim,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs."
0549607002,Annie fur,Jacket,Garment Upper body,Other Blue,Ladieswear,Womens Jackets,Outdoor,"Jacket in soft faux fur with a collar, concealed hook-and-eye fasteners at the front and side pockets. Lined."
0549914002,Pia Party,Sweater,Garment Upper body,Dark Blue,Divided,Divided Collection,Knitwear,"Jumper in a fine, airy knit containing glittery threads with a round neck, long sleeves with ribbed cuffs, and slits in the sides."
0549914003,Pia Party,Sweater,Garment Upper body,Black,Divided,Divided Collection,Knitwear,"Jumper in a fine, airy knit containing glittery threads with a round neck, long sleeves with ribbed cuffs, and slits in the sides."
0551462007,Margret Dress W,Dress,Garment Full body,Light Pink,Divided,Divided Collection,Dresses Ladies,"Short dress in a crêpe weave with a concealed zip at the back, 3/4-length sleeves with inset, hemstitched trims at the cuffs, a seam at the waist and gently flared skirt. Unlined."
0552370001,SKINNY PRICE,Trousers,Garment Lower body,Light Blue,Baby/Children,Young Girl,Trousers Denim,"Slim-fit jeans in washed stretch denim with an adjustable elasticated waist (in sizes 8-12Y), zip fly, fake front pockets, real back pockets and narrow hems."
0552370002,SKINNY PRICE,Trousers,Garment Lower body,Black,Baby/Children,Young Girl,Trousers Denim,"Slim-fit jeans in washed stretch denim with an adjustable elasticated waist (in sizes 8-12Y), zip fly, fake front pockets, real back pockets and narrow hems."
0552471001,KELLY S.8,Shirt,Garment Upper body,Light Blue,Divided,Divided Collection,Blouses,Longer shirt in a cotton weave with a collar and buttons down the front and at the cuffs. Yoke with a pleat at the back and a rounded hem.
0552473025,DENISE .7,Shirt,Garment Upper body,Light Blue,Divided,Divided Collection,Blouses,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem."
0552617006,Classic Isabelle watch,Watch,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,"Metal watch with an adjustable strap in imitation leather with a metal buckle. Width of strap 2 cm, total length 23 cm. Diameter of watch 4 cm."
0552716009,Suzuki shopper,Bag,Accessories,Dark Red,Ladieswear,Womens Big accessories,Accessories,"Shopper in grained imitation leather with two handles, a magnetic fastener at the top and one zipped inner compartment. Unlined. Size 33x36x48 cm."
0552826001,Beetle beanie,Hat/beanie,Accessories,Black,Divided,Divided Accessories,Accessories,Double-layered hat in a soft rib knit with a sewn-in turn-up at the hem with a small fabric appliqué on the front.
0553139001,Jenner waist belt,Belt,Accessories,Black,Ladieswear,Womens Big accessories,Accessories,Waist belt in imitation leather with decorative antiqued metal buckles. Elastication at the back and a metal fastener.
0553611001,rhea,Pumps,Shoes,Black,Ladieswear,Womens Shoes,Shoes,Court shoes with pointed toes and covered heels. Imitation leather linings and insoles and thermoplastic polyurethane (TPU) soles. Heel 8 cm.
0554450001,Julia RW Skinny Denim TRS,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.
0554450004,Julia RW Skinny Denim TRS,Trousers,Garment Lower body,Light Blue,Divided,Divided Collection,Trousers,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.
0554450005,Julia RW Denim TRS,Trousers,Garment Lower body,Dark Blue,Divided,Divided Collection,Trousers,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.
0554546003,SKINNY SS 79,Trousers,Garment Lower body,Dark Blue,Baby/Children,Kids Boy,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch denim for maximum mobility with an adjustable, elasticated waist, zip fly and button, and narrow hems."
0554757003,Winona,Cardigan,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Knitwear,"Knee-length cardigan in a soft, fine knit with long sleeves and no buttons."
0554772015,Bob V-neck,T-shirt,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.
0554772031,Bob V-neck,T-shirt,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,Fitted top in cotton jersey with a V-neck and short sleeves.
0555102001,Sade top with inner bra (1),Vest top,Garment Upper body,Black,Sport,Ladies H&M Sport,Jersey Fancy,"Loose-fitting sports top in fast-drying functional fabric with an integral sports bra and a racer back. Sports bra with a double layer of fabric at the front, elasticated hem and opening at the back with crossover straps."
0555102005,Sade top with inner bra (1),Vest top,Garment Upper body,Dark Pink,Sport,Ladies H&M Sport,Jersey Fancy,"Loose-fitting sports top in fast-drying functional fabric with an integral sports bra and a racer back. Sports bra with a double layer of fabric at the front, elasticated hem and opening at the back with crossover straps."
0555347001,SKINNY PRIA 89,Trousers,Garment Lower body,Black,Baby/Children,Young Girl,Trousers Denim,"5-pocket skinny-fit jeans in superstretch, flexible denim for maximum mobility with hard-worn details and decorative studs at the top. Adjustable elasticated waist (in sizes 8-12Y), and zip fly and button."
0555364003,Spencer Shirt Sweater,Sweater,Garment Upper body,Dark Blue,Divided,Divided Collection,Knitwear,"Long-sleeved jumper in a soft knit with a sewn-on extended hem in woven fabric with fake buttons, and wide ribbing at the cuffs."
0555364007,Spencer Shirt Sweater,Sweater,Garment Upper body,Black,Divided,Divided Collection,Knitwear,"Long-sleeved jumper in a soft knit with a sewn-on extended hem in woven fabric with fake buttons, and wide ribbing at the cuffs."
0555470006,SWEATSHIRT SOLID,Sweater,Garment Upper body,Dark Blue,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Long-sleeved top in organic cotton sweatshirt fabric with ribbing around the neckline, cuffs and hem."
0556379003,Lidiya,Blouse,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Blouses,"V-neck blouse in woven fabric with long sleeves with wide, flared cuffs with a slit and a rounded hem with slits in the sides."
0556438001,Amelie pump,Pumps,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Court shoes in imitation suede with pointed toes and covered block heels. Satin linings, imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 7.5 cm."
0556655002,Pauline sandalette,Heeled sandals,Shoes,Black,Ladieswear,Womens Shoes,Shoes,Sandals with an adjustable ankle strap with a metal buckle. Imitation leather linings and insoles and rubber soles. Covered heels 8 cm.
0557246003,Hood W Zip,Hoodie,Garment Upper body,Black,Menswear,Men Underwear,Jersey Basic,"Long-sleeved jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Soft brushed inside."
0557247003,Petar Sweater,Sweater,Garment Upper body,Grey,Menswear,Men Underwear,Jersey Basic,"Oversized top in sturdy sweatshirt fabric with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0558427001,Dylan PU,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,Leggings in imitation leather with a zip and concealed button at the back.
0558428001,Peggy Biker PU,Leggings/Tights,Garment Lower body,Black,Divided,Divided Collection,Trousers,Leggings in imitation leather with quilted details. High waist with concealed elastication.
0558513001,SLIM KNit 79,Trousers,Garment Lower body,Dark Blue,Baby/Children,Kids Boy,Trousers Denim,"5-pocket jeans in supersoft stretch denim with hard-worn details. Adjustable elasticated waist, zip fly and press-stud and slim legs."
