article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0184123020,FIFTY SHADES  tie brief,Swimwear bottom,Swimwear,White,Ladieswear,"Womens Swimwear, beachwear",Swimwear,Fully lined bikini bottoms with a mid waist and wide ties at the sides.
0184583014,Robin 3pk solid,Underwear bottom,Underwear,Light Grey,Menswear,Men Underwear,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
0186262001,4p Claw,Hair clip,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,Plastic hair claws. Width 2.5 cm.
0186262006,4p Claw,Hair clip,Accessories,Greyish Beige,Ladieswear,Womens Small accessories,Accessories,Plastic hair claws. Width 2.5 cm.
0186262007,4p Claw,Hair clip,Accessories,Light Orange,Ladieswear,Womens Small accessories,Accessories,Plastic hair claws. Width 2.5 cm.
0186262013,4p Claw,Hair clip,Accessories,Transparent,Ladieswear,Womens Small accessories,Accessories,Plastic hair claws. Width 2.5 cm.
0186264014,10p Terry w.o. Clip,Hair string,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,Hair elastics without metal clips.
0186264015,10p Terry w.o. Clip,Hair string,Accessories,Greyish Beige,Ladieswear,Womens Small accessories,Accessories,Hair elastics without metal clips.
0186264016,10p Terry w.o. Clip,Hair string,Accessories,Beige,Ladieswear,Womens Small accessories,Accessories,Hair elastics without metal clips.
0186266004,10p Basic Terry,Hair string,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,Hair elastics with metal clips.
0186267001,12p Claw,Hair clip,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,Mini plastic hair claws.
0186372011,Harem trousers,Trousers,Garment Lower body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,Harem trousers in jersey with elastication at the waist and hems.
0186372042,Harem trousers,Trousers,Garment Lower body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,Harem trousers in jersey with elastication at the waist and hems.
0186372045,Harem trousers,Trousers,Garment Lower body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,Harem trousers in jersey with elastication at the waist and hems.
0186595001,Lena over knee.,Socks,Socks & Tights,Black,Divided,Divided Basics,"Under-, Nightwear",Fine-knit over-the-knee socks.
0187949016,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,White,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949019,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Dark Blue,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949020,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Light Pink,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949025,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Light Turquoise,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949026,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Light Pink,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949028,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Dark Blue,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949029,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,White,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949030,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Dark Blue,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949031,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Light Pink,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0187949032,Padded pyjama,Pyjama jumpsuit/playsuit,Nightwear,Light Turquoise,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded all-in-one pyjamas in soft cotton jersey with press-studs down the front that continue down one leg, and ribbing at the cuffs and hems. Polyester padding."
0188183001,Spanx alot shape Swimsuit,Swimsuit,Swimwear,Black,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183008,SPANX ALOT swimsuit (1),Swimsuit,Swimwear,Dark Grey,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183009,SPANX ALOT swimsuit (1),Swimsuit,Swimwear,White,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183010,SPANX ALOT swimsuit (1),Swimsuit,Swimwear,Dark Red,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183012,SPANX ALOT swimsuit (1),Swimsuit,Swimwear,Light Orange,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183014,SPANX ALOT swimsuit (1),Swimsuit,Swimwear,Dark Grey,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183015,Spanx alot Swimsuit,Swimsuit,Swimwear,Dark Green,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183016,Spanx alot Swimsuit,Swimsuit,Swimwear,Black,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183018,Spanx alot Swimsuit,Swimsuit,Swimwear,Black,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183020,Spanx alot Swimsuit,Swimsuit,Swimwear,Dark Blue,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183021,Spanx alot Swimsuit,Swimsuit,Swimwear,Red,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183022,Spanx alot Swimsuit,Swimsuit,Swimwear,Light Beige,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0188183023,Spanx alot Swimsuit,Swimsuit,Swimwear,Light Blue,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Wrapover top, lightly padded cups, support panels, decorative gathers in the sides, and adjustable shoulder straps."
0189383001,BASIC LS TURTLE NECK BODY,Bodysuit,Garment Upper body,White,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Long-sleeved bodysuit in soft, ribbed organic cotton jersey with a polo neck, concealed press-studs on one shoulder and press-studs at the crotch."
0189383014,BASIC LS TURTLE NECK BODY,Bodysuit,Garment Upper body,Light Pink,Baby/Children,Baby Essentials & Complements,Jersey Basic,"Long-sleeved bodysuit in soft, ribbed organic cotton jersey with a polo neck, concealed press-studs on one shoulder and press-studs at the crotch."
0189616001,Tina leggings,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616006,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616007,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616008,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616009,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Dark Blue,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616014,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616015,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616016,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616028,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616032,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189616038,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Dark Grey,Divided,Divided Basics,Jersey Basic,Leggings in extra sturdy jersey with an elasticated waist.
0189626001,Jodi skirt,Skirt,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,"Short, bell-shaped skirt in stretch jersey with wide elastication at the waist. Unlined."
0189634001,Long Leg Leggings,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Leggings in stretch jersey with an elasticated waist.
0189634031,Long Leg Leggings,Leggings/Tights,Garment Lower body,Dark Green,Divided,Divided Basics,Jersey Basic,Leggings in stretch jersey with an elasticated waist.
0189654001,Raven skirt,Skirt,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Short jersey skirt with an elasticated waist.
0189654045,Raven skirt,Skirt,Garment Lower body,Grey,Divided,Divided Basics,Jersey Basic,Short jersey skirt with an elasticated waist.
0189654046,Raven skirt,Skirt,Garment Lower body,Red,Divided,Divided Basics,Jersey Basic,Short jersey skirt with an elasticated waist.
0189654047,Raven skirt,Skirt,Garment Lower body,Greenish Khaki,Divided,Divided Basics,Jersey Basic,Short jersey skirt with an elasticated waist.
0189691033,Carolina sweater (1),Sweater,Garment Upper body,Black,Divided,Divided Basics,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691044,Carolina sweater (1),Sweater,Garment Upper body,Grey,Divided,Divided Basics,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691051,Carolina sweater (1),Sweater,Garment Upper body,Greenish Khaki,Divided,Divided Basics,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691063,Carolina sweater (1),Sweater,Garment Upper body,Dark Pink,Divided,Divided Basics,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691067,Carolina sweater (1),Sweater,Garment Upper body,Light Orange,Divided,Divided Basics,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691075,Carolina sweater (1),Sweater,Garment Upper body,Greenish Khaki,Divided,Divided Basics,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189955076,Nora tee,T-shirt,Garment Upper body,Light Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,"Top in soft slub jersey with a fake front pocket, short sleeves with sewn-in turn-ups, and a rounded hem."
0190021001,Basic 5p Minishaftless,Socks,Socks & Tights,White,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Fine-knit, shaftless socks."
0190021003,Basic 5p Minishaftless,Socks,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Fine-knit, shaftless socks."
0190021021,Basic 5p Minishaftless,Socks,Socks & Tights,Beige,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Fine-knit, shaftless socks."
0190252020,Chris 3pk solid,Underwear bottom,Underwear,Dark Grey,Menswear,Men Underwear,"Under-, Nightwear","Boxers in stretch organic cotton jersey with flatlock seams, slightly longer legs, an elasticated waist and lined front."
0192460006,Knit dress,Dress,Garment Full body,Dark Grey,Divided,Divided Selected,Knitwear,"Short, fine-knit dress with a hood, waterfall neckline and long sleeves. Unlined."
